 6618.1668    6618.16486   0.00031
 6711.2521    6711.25077   0.00032
 6727.4583    6727.45692   0.00029
 6728.1183    6728.11878   0.00034
 6733.7488    6733.74893   0.00034
 6854.1093    6854.10972   0.00028
 6861.2688    6861.27018   0.00031
 6863.5350    6863.53598   0.00032
 6866.3666    6866.36215   0.00471
 6866.7634    6866.76329   0.00033
 6868.4508    6868.45137   0.00030
 6871.2891    6871.29027   0.00029
 6874.7530    6874.75253   0.00029
 6879.5824    6879.58367   0.00024
 6992.2126    6992.20887   0.00661
 6993.0371    6993.02748   0.00780
 7000.8036    7000.80384   0.00027
 7002.8829    7002.88334   0.00036
 7018.5675    7018.56696   0.00027
 7107.4778    7107.48057   0.00025
 7142.3310    7142.33139   0.00045
 7147.0416    7147.04243   0.00028
 7148.5589    7148.55867   0.00030
 7150.2844    7150.28452   0.00028
 7156.9416    7156.93525   0.00030
 7158.8387    7158.83995   0.00025
 7159.9470    7159.93729   0.00034
 7162.5569    7162.55991   0.00029
 7168.8952    7168.89453   0.00029
 7284.9033    7284.90131   0.00034
 7285.4437    7285.44659   0.00041
 7311.7159    7311.71720   0.00024
 7316.0050    7316.00613   0.00030
 7444.7489    7444.73883   0.00830
 7447.8488    7447.83970   0.00712
 7469.0566    7469.13112   0.00432
 7471.1641    7471.16233   0.00035
 7481.3545    7481.35258   0.00038
 7483.6256    7483.61823   0.00653
 7484.3267    7484.32757   0.00036
 7598.2054    7598.19133   0.01118
 7607.8230    7607.81417   0.00712
 7618.3443    7618.33739   0.00740
 7625.7053    7625.70435   0.00030
 7628.8818    7628.88264   0.00035
 7630.3106    7630.30957   0.00037
 7635.1060    7635.09038   0.00894
 7647.3794    7647.37820   0.00028
 7782.3165    7782.30221   0.01090
 7788.9342    7788.93215   0.00030
 7798.3579    7798.33466   0.01343
 7814.3230    7814.31631   0.00814
 7817.7669    7817.76829   0.00040
 7948.1764    7948.16952   0.00490
 7972.5960    7972.59469   0.00044
 7978.9731    7978.97178   0.00031
 7987.9731    7987.97377   0.00030
 7993.6808    7993.67897   0.00049
